% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
5350	3	1	1	0	0	28	2196	0	1	1	0
5351	3	1	1	0	0	28	2196	0	1	1	0
5365	3	1	1	0	0	28	2196	0	1	1	0
5385	3	1	1	0	0	28	2196	0	1	1	0
5386	3	1	1	0	0	28	2196	0	1	1	0
5400	3	1	1	0	0	28	2196	0	1	1	0
5420	3	1	1	0	0	28	2196	0	1	1	0
5421	3	1	1	0	0	28	2196	0	1	1	0
5435	3	1	1	0	0	28	2196	0	1	1	0
5455	3	1	1	0	0	28	2196	0	1	1	0
5456	3	1	1	0	0	28	2196	0	1	1	0
5470	3	1	1	0	0	28	2196	0	1	1	0
5490	3	1	1	0	0	28	2196	0	1	1	0
5491	3	1	1	0	0	28	2196	0	1	1	0
5505	3	1	1	0	0	28	2196	0	1	1	0
5525	3	1	1	0	0	28	2196	0	1	1	0
5526	3	1	1	0	0	28	2196	0	1	1	0
5605	3	1	1	0	0	28	2196	0	1	1	0
5621	3	1	1	0	0	28	2196	0	1	1	0
5628	3	1	1	0	0	28	2196	0	1	1	0
5643	3	1	1	0	0	28	2196	0	1	1	0
5663	3	1	1	0	0	28	2196	0	1	1	0
5664	3	1	1	0	0	28	2196	0	1	1	0
5678	3	1	1	0	0	28	2196	0	1	1	0
5698	3	1	1	0	0	28	2196	0	1	1	0
5699	3	1	1	0	0	28	2196	0	1	1	0
5713	3	1	1	0	0	28	2196	0	1	1	0
5733	3	1	1	0	0	28	2196	0	1	1	0
5734	3	1	1	0	0	28	2196	0	1	1	0
5748	3	1	1	0	0	28	2196	0	1	1	0
5768	3	1	1	0	0	28	2196	0	1	1	0
5769	3	1	1	0	0	28	2196	0	1	1	0
5783	3	1	1	0	0	28	2196	0	1	1	0
5803	3	1	1	0	0	28	2196	0	1	1	0
5804	3	1	1	0	0	28	2196	0	1	1	0
5838	3	1	1	0	0	28	2196	0	1	1	0
5839	3	1	1	0	0	28	2196	0	1	1	0
5846	3	1	1	0	0	28	2196	0	1	1	0
5873	3	1	1	0	0	28	2196	0	1	1	0
5874	3	1	1	0	0	28	2196	0	1	1	0
5875	3	1	1	0	0	28	2196	0	1	1	0
5889	3	1	1	0	0	28	2196	0	1	1	0
5909	3	1	1	0	0	28	2196	0	1	1	0
5910	3	1	1	0	0	28	2196	0	1	1	0
5924	3	1	1	0	0	28	2196	0	1	1	0
5944	3	1	1	0	0	28	2196	0	1	1	0
5959	3	1	1	0	0	28	2196	0	1	1	0
5965	3	1	1	0	0	28	2196	0	1	1	0
5979	3	1	1	0	0	28	2196	0	1	1	0
5980	3	1	1	0	0	28	2196	0	1	1	0
6000	3	1	1	0	0	28	2196	0	1	1	0
6001	3	1	1	0	0	28	2196	0	1	1	0
6014	3	1	1	0	0	28	2196	0	1	1	0
6034	3	1	1	0	0	28	2196	0	1	1	0
6035	3	1	1	0	0	28	2196	0	1	1	0
6036	3	1	1	0	0	28	2196	0	1	1	0
6049	3	1	1	0	0	28	2196	0	1	1	0
6052	3	1	1	0	0	28	2196	0	1	1	0
6067	3	1	1	0	0	28	2196	0	1	1	0
6069	3	1	1	0	0	28	2196	0	1	1	0
6104	3	1	1	0	0	28	2196	0	1	1	0
6144	3	1	1	0	0	28	2196	0	1	1	0
6159	3	1	1	0	0	28	2196	0	1	1	0
6179	3	1	1	0	0	28	2196	0	1	1	0
6180	3	1	1	0	0	28	2196	0	1	1	0
6181	3	1	1	0	0	28	2196	0	1	1	0
6195	3	1	1	0	0	28	2196	0	1	1	0
6201	3	1	1	0	0	28	2196	0	1	1	0
6208	3	1	1	0	0	28	2196	0	1	1	0
6215	3	1	1	0	0	28	2196	0	1	1	0
6216	3	1	1	0	0	28	2196	0	1	1	0
6236	3	1	1	0	0	28	2196	0	1	1	0
6237	3	1	1	0	0	28	2196	0	1	1	0
6238	3	1	1	0	0	28	2196	0	1	1	0
6243	3	1	1	0	0	28	2196	0	1	1	0
6250	3	1	1	0	0	28	2196	0	1	1	0
6263	3	1	1	0	0	28	2196	0	1	1	0
6264	3	1	1	0	0	28	2196	0	1	1	0
6270	3	1	1	0	0	28	2196	0	1	1	0
6271	3	1	1	0	0	28	2196	0	1	1	0
6278	3	1	1	0	0	28	2196	0	1	1	0
6291	3	1	1	0	0	28	2196	0	1	1	0
6292	3	1	1	0	0	28	2196	0	1	1	0
6298	3	1	1	0	0	28	2196	0	1	1	0
6299	3	1	1	0	0	28	2196	0	1	1	0
6306	3	1	1	0	0	28	2196	0	1	1	0
6319	3	1	1	0	0	28	2196	0	1	1	0
6327	3	1	1	0	0	28	2196	0	1	1	0
6328	3	1	1	0	0	28	2196	0	1	1	0
6350	3	1	1	0	0	28	2196	0	1	1	0
6353	3	1	1	0	0	28	2196	0	1	1	0
6354	3	1	1	0	0	28	2196	0	1	1	0
6367	3	1	1	0	0	28	2196	0	1	1	0
6385	3	1	1	0	0	28	2196	0	1	1	0
6386	3	1	1	0	0	28	2196	0	1	1	0
6387	3	1	1	0	0	28	2196	0	1	1	0
6400	3	1	1	0	0	28	2196	0	1	1	0
6420	3	1	1	0	0	28	2196	0	1	1	0
6421	3	1	1	0	0	28	2196	0	1	1	0
6422	3	1	1	0	0	28	2196	0	1	1	0
6435	3	1	1	0	0	28	2196	0	1	1	0
6455	3	1	1	0	0	28	2196	0	1	1	0
6456	3	1	1	0	0	28	2196	0	1	1	0
6457	3	1	1	0	0	28	2196	0	1	1	0
6471	3	1	1	0	0	28	2196	0	1	1	0
6478	3	1	1	0	0	28	2196	0	1	1	0
6493	3	1	1	0	0	28	2196	0	1	1	0
6512	3	1	1	0	0	28	2196	0	1	1	0
6515	3	1	1	0	0	28	2196	0	1	1	0
6516	3	1	1	0	0	28	2196	0	1	1	0
6518	3	1	1	0	0	28	2196	0	1	1	0
6531	3	1	1	0	0	28	2196	0	1	1	0
6547	3	1	1	0	0	28	2196	0	1	1	0
6548	3	1	1	0	0	28	2196	0	1	1	0
6549	3	1	1	0	0	28	2196	0	1	1	0
6550	3	1	1	0	0	28	2196	0	1	1	0
6562	3	1	1	0	0	28	2196	0	1	1	0
6605	3	1	1	0	0	28	2196	0	1	1	0
6606	3	1	1	0	0	28	2196	0	1	1	0
6607	3	1	1	0	0	28	2196	0	1	1	0
6608	3	1	1	0	0	28	2196	0	1	1	0
6621	3	1	1	0	0	28	2196	0	1	1	0
6640	3	1	1	0	0	28	2196	0	1	1	0
6641	3	1	1	0	0	28	2196	0	1	1	0
6642	3	1	1	0	0	28	2196	0	1	1	0
6643	3	1	1	0	0	28	2196	0	1	1	0
6655	3	1	1	0	0	28	2196	0	1	1	0
6675	3	1	1	0	0	28	2196	0	1	1	0
6676	3	1	1	0	0	28	2196	0	1	1	0
6677	3	1	1	0	0	28	2196	0	1	1	0
6678	3	1	1	0	0	28	2196	0	1	1	0
6679	3	1	1	0	0	28	2196	0	1	1	0
6690	3	1	1	0	0	28	2196	0	1	1	0
6710	3	1	1	0	0	28	2196	0	1	1	0
6711	3	1	1	0	0	28	2196	0	1	1	0
6712	3	1	1	0	0	28	2196	0	1	1	0
6713	3	1	1	0	0	28	2196	0	1	1	0
6714	3	1	1	0	0	28	2196	0	1	1	0
6725	3	1	1	0	0	28	2196	0	1	1	0
6745	3	1	1	0	0	28	2196	0	1	1	0
6746	3	1	1	0	0	28	2196	0	1	1	0
6747	3	1	1	0	0	28	2196	0	1	1	0
6748	3	1	1	0	0	28	2196	0	1	1	0
6749	3	1	1	0	0	28	2196	0	1	1	0
6760	3	1	1	0	0	28	2196	0	1	1	0
6804	3	1	1	0	0	28	2196	0	1	1	0
6805	3	1	1	0	0	28	2196	0	1	1	0
6806	3	1	1	0	0	28	2196	0	1	1	0
6831	3	1	1	0	0	28	2196	0	1	1	0
6847	3	1	1	0	0	28	2196	0	1	1	0
6859	3	1	1	0	0	28	2196	0	1	1	0
6866	3	1	1	0	0	28	2196	0	1	1	0
6867	3	1	1	0	0	28	2196	0	1	1	0
6868	3	1	1	0	0	28	2196	0	1	1	0
6869	3	1	1	0	0	28	2196	0	1	1	0
6874	3	1	1	0	0	28	2196	0	1	1	0
6889	3	1	1	0	0	28	2196	0	1	1	0
6926	3	1	1	0	0	28	2196	0	1	1	0
6927	3	1	1	0	0	28	2196	0	1	1	0
6941	3	1	1	0	0	28	2196	0	1	1	0
6961	3	1	1	0	0	28	2196	0	1	1	0
6962	3	1	1	0	0	28	2196	0	1	1	0
6963	3	1	1	0	0	28	2196	0	1	1	0
6965	3	1	1	0	0	28	2196	0	1	1	0
6966	3	1	1	0	0	28	2196	0	1	1	0
6976	3	1	1	0	0	28	2196	0	1	1	0
6989	3	1	1	0	0	28	2196	0	1	1	0
7002	3	1	1	0	0	28	2196	0	1	1	0
7025	3	1	1	0	0	28	2196	0	1	1	0
7028	3	1	1	0	0	28	2196	0	1	1	0
7029	3	1	1	0	0	28	2196	0	1	1	0
7044	3	1	1	0	0	28	2196	0	1	1	0
7045	3	1	1	0	0	28	2196	0	1	1	0
7047	3	1	1	0	0	28	2196	0	1	1	0
7059	3	1	1	0	0	28	2196	0	1	1	0
7067	3	1	1	0	0	28	2196	0	1	1	0
7072	3	1	1	0	0	28	2196	0	1	1	0
7079	3	1	1	0	0	28	2196	0	1	1	0
7085	3	1	1	0	0	28	2196	0	1	1	0
7086	3	1	1	0	0	28	2196	0	1	1	0
7087	3	1	1	0	0	28	2196	0	1	1	0
7095	3	1	1	0	0	28	2196	0	1	1	0
7112	3	1	1	0	0	28	2196	0	1	1	0
7136	3	1	1	0	0	28	2196	0	1	1	0
7137	3	1	1	0	0	28	2196	0	1	1	0
7138	3	1	1	0	0	28	2196	0	1	1	0
7139	3	1	1	0	0	28	2196	0	1	1	0
7140	3	1	1	0	0	28	2196	0	1	1	0
7141	3	1	1	0	0	28	2196	0	1	1	0
7143	3	1	1	0	0	28	2196	0	1	1	0
7151	3	1	1	0	0	28	2196	0	1	1	0
7171	3	1	1	0	0	28	2196	0	1	1	0
7172	3	1	1	0	0	28	2196	0	1	1	0
7173	3	1	1	0	0	28	2196	0	1	1	0
7174	3	1	1	0	0	28	2196	0	1	1	0
7175	3	1	1	0	0	28	2196	0	1	1	0
7176	3	1	1	0	0	28	2196	0	1	1	0
7186	3	1	1	0	0	28	2196	0	1	1	0
7209	3	1	1	0	0	28	2196	0	1	1	0
7262	3	1	1	0	0	28	2196	0	1	1	0
7277	3	1	1	0	0	28	2196	0	1	1	0
7298	3	1	1	0	0	28	2196	0	1	1	0
7299	3	1	1	0	0	28	2196	0	1	1	0
7315	3	1	1	0	0	28	2196	0	1	1	0
7335	3	1	1	0	0	28	2196	0	1	1	0
7336	3	1	1	0	0	28	2196	0	1	1	0
7337	3	1	1	0	0	28	2196	0	1	1	0
7340	3	1	1	0	0	28	2196	0	1	1	0
7341	3	1	1	0	0	28	2196	0	1	1	0
7342	3	1	1	0	0	28	2196	0	1	1	0
7343	3	1	1	0	0	28	2196	0	1	1	0
7350	3	1	1	0	0	28	2196	0	1	1	0
7370	3	1	1	0	0	28	2196	0	1	1	0
7371	3	1	1	0	0	28	2196	0	1	1	0
7372	3	1	1	0	0	28	2196	0	1	1	0
7373	3	1	1	0	0	28	2196	0	1	1	0
7374	3	1	1	0	0	28	2196	0	1	1	0
7375	3	1	1	0	0	28	2196	0	1	1	0
7405	3	1	1	0	0	28	2196	0	1	1	0
7406	3	1	1	0	0	28	2196	0	1	1	0
7407	3	1	1	0	0	28	2196	0	1	1	0
7408	3	1	1	0	0	28	2196	0	1	1	0
7409	3	1	1	0	0	28	2196	0	1	1	0
7410	3	1	1	0	0	28	2196	0	1	1	0
7411	3	1	1	0	0	28	2196	0	1	1	0
7424	3	1	1	0	0	28	2196	0	1	1	0
7431	3	1	1	0	0	28	2196	0	1	1	0
7432	3	1	1	0	0	28	2196	0	1	1	0
7437	3	1	1	0	0	28	2196	0	1	1	0
7438	3	1	1	0	0	28	2196	0	1	1	0
7439	3	1	1	0	0	28	2196	0	1	1	0
7440	3	1	1	0	0	28	2196	0	1	1	0
7441	3	1	1	0	0	28	2196	0	1	1	0
7442	3	1	1	0	0	28	2196	0	1	1	0
7443	3	1	1	0	0	28	2196	0	1	1	0
7444	3	1	1	0	0	28	2196	0	1	1	0
7445	3	1	1	0	0	28	2196	0	1	1	0
7446	3	1	1	0	0	28	2196	0	1	1	0
7459	3	1	1	0	0	28	2196	0	1	1	0
7466	3	1	1	0	0	28	2196	0	1	1	0
7471	3	1	1	0	0	28	2196	0	1	1	0
7478	3	1	1	0	0	28	2196	0	1	1	0
7508	3	1	1	0	0	28	2196	0	1	1	0
7509	3	1	1	0	0	28	2196	0	1	1	0
7510	3	1	1	0	0	28	2196	0	1	1	0
7511	3	1	1	0	0	28	2196	0	1	1	0
7512	3	1	1	0	0	28	2196	0	1	1	0
7513	3	1	1	0	0	28	2196	0	1	1	0
7514	3	1	1	0	0	28	2196	0	1	1	0
7515	3	1	1	0	0	28	2196	0	1	1	0
7516	3	1	1	0	0	28	2196	0	1	1	0
7517	3	1	1	0	0	28	2196	0	1	1	0
7518	3	1	1	0	0	28	2196	0	1	1	0
7519	3	1	1	0	0	28	2196	0	1	1	0
7520	3	1	1	0	0	28	2196	0	1	1	0
7533	3	1	1	0	0	28	2196	0	1	1	0
7558	3	1	1	0	0	28	2196	0	1	1	0
7583	3	1	1	0	0	28	2196	0	1	1	0
7610	3	1	1	0	0	28	2196	0	1	1	0
7611	3	1	1	0	0	28	2196	0	1	1	0
7612	3	1	1	0	0	28	2196	0	1	1	0
7613	3	1	1	0	0	28	2196	0	1	1	0
7615	3	1	1	0	0	28	2196	0	1	1	0
7617	3	1	1	0	0	28	2196	0	1	1	0
7618	3	1	1	0	0	28	2196	0	1	1	0
7619	3	1	1	0	0	28	2196	0	1	1	0
7632	3	1	1	0	0	28	2196	0	1	1	0
7639	3	1	1	0	0	28	2196	0	1	1	0
7640	3	1	1	0	0	28	2196	0	1	1	0
7650	3	1	1	0	0	28	2196	0	1	1	0
8646	4	1	1	0	0	28	2196	0	1	1	0
8861	4	1	1	0	0	28	2196	0	1	1	0
8881	4	1	1	0	0	28	2196	0	1	1	0
8916	4	1	1	0	0	28	2196	0	1	1	0
8936	4	1	1	0	0	28	2196	0	1	1	0
8956	4	1	1	0	0	28	2196	0	1	1	0
8971	4	1	1	0	0	28	2196	0	1	1	0
9031	4	1	1	0	0	28	2196	0	1	1	0
9051	4	1	1	0	0	28	2196	0	1	1	0
9108	4	1	1	0	0	28	2196	0	1	1	0
9109	4	1	1	0	0	28	2196	0	1	1	0
9115	4	1	1	0	0	28	2196	0	1	1	0
9125	4	1	1	0	0	28	2196	0	1	1	0
9144	4	1	1	0	0	28	2196	0	1	1	0
9145	4	1	1	0	0	28	2196	0	1	1	0
9146	4	1	1	0	0	28	2196	0	1	1	0
9159	4	1	1	0	0	28	2196	0	1	1	0
9223	4	1	1	0	0	28	2196	0	1	1	0
9247	4	1	1	0	0	28	2196	0	1	1	0
9271	4	1	1	0	0	28	2196	0	1	1	0
9343	4	1	1	0	0	28	2196	0	1	1	0
9368	4	1	1	0	0	28	2196	0	1	1	0
9391	4	1	1	0	0	28	2196	0	1	1	0
9393	4	1	1	0	0	28	2196	0	1	1	0
9395	4	1	1	0	0	28	2196	0	1	1	0
9403	4	1	1	0	0	28	2196	0	1	1	0
9423	4	1	1	0	0	28	2196	0	1	1	0
9424	4	1	1	0	0	28	2196	0	1	1	0
9425	4	1	1	0	0	28	2196	0	1	1	0
9426	4	1	1	0	0	28	2196	0	1	1	0
10498	5	1	1	0	0	28	2196	0	1	1	0
10518	5	1	1	0	0	28	2196	0	1	1	0
10773	5	1	1	0	0	28	2196	0	1	1	0
10813	5	1	1	0	0	28	2196	0	1	1	0
10828	5	1	1	0	0	28	2196	0	1	1	0
10848	5	1	1	0	0	28	2196	0	1	1	0
10863	5	1	1	0	0	28	2196	0	1	1	0
10883	5	1	1	0	0	28	2196	0	1	1	0
10898	5	1	1	0	0	28	2196	0	1	1	0
10918	5	1	1	0	0	28	2196	0	1	1	0
10919	5	1	1	0	0	28	2196	0	1	1	0
10933	5	1	1	0	0	28	2196	0	1	1	0
10953	5	1	1	0	0	28	2196	0	1	1	0
10954	5	1	1	0	0	28	2196	0	1	1	0
10968	5	1	1	0	0	28	2196	0	1	1	0
10988	5	1	1	0	0	28	2196	0	1	1	0
10989	5	1	1	0	0	28	2196	0	1	1	0
11025	5	1	1	0	0	28	2196	0	1	1	0
11092	5	1	1	0	0	28	2196	0	1	1	0
11117	5	1	1	0	0	28	2196	0	1	1	0
11132	5	1	1	0	0	28	2196	0	1	1	0
11187	5	1	1	0	0	28	2196	0	1	1	0
11207	5	1	1	0	0	28	2196	0	1	1	0
11208	5	1	1	0	0	28	2196	0	1	1	0
11229	5	1	1	0	0	28	2196	0	1	1	0
11242	5	1	1	0	0	28	2196	0	1	1	0
11243	5	1	1	0	0	28	2196	0	1	1	0
11294	5	1	1	0	0	28	2196	0	1	1	0
11295	5	1	1	0	0	28	2196	0	1	1	0
11296	5	1	1	0	0	28	2196	0	1	1	0
11297	5	1	1	0	0	28	2196	0	1	1	0
11310	5	1	1	0	0	28	2196	0	1	1	0
11329	5	1	1	0	0	28	2196	0	1	1	0
11331	5	1	1	0	0	28	2196	0	1	1	0
11344	5	1	1	0	0	28	2196	0	1	1	0
11351	5	1	1	0	0	28	2196	0	1	1	0
11352	5	1	1	0	0	28	2196	0	1	1	0
11364	5	1	1	0	0	28	2196	0	1	1	0
11386	5	1	1	0	0	28	2196	0	1	1	0
11408	5	1	1	0	0	28	2196	0	1	1	0
11409	5	1	1	0	0	28	2196	0	1	1	0
11423	5	1	1	0	0	28	2196	0	1	1	0
11444	5	1	1	0	0	28	2196	0	1	1	0
11446	5	1	1	0	0	28	2196	0	1	1	0
11464	6	1	1	0	0	28	2196	0	1	1	0
11485	6	1	1	0	0	28	2196	0	1	1	0
11487	6	1	1	0	0	28	2196	0	1	1	0
11500	6	1	1	0	0	28	2196	0	1	1	0
11521	6	1	1	0	0	28	2196	0	1	1	0
11564	6	1	1	0	0	28	2196	0	1	1	0
11565	6	1	1	0	0	28	2196	0	1	1	0
11579	6	1	1	0	0	28	2196	0	1	1	0
11599	6	1	1	0	0	28	2196	0	1	1	0
11614	6	1	1	0	0	28	2196	0	1	1	0
11634	6	1	1	0	0	28	2196	0	1	1	0
11635	6	1	1	0	0	28	2196	0	1	1	0
11649	6	1	1	0	0	28	2196	0	1	1	0
11669	6	1	1	0	0	28	2196	0	1	1	0
11684	6	1	1	0	0	28	2196	0	1	1	0
11824	6	1	1	0	0	28	2196	0	1	1	0
11844	6	1	1	0	0	28	2196	0	1	1	0
11884	6	1	1	0	0	28	2196	0	1	1	0
11899	6	1	1	0	0	28	2196	0	1	1	0
11919	6	1	1	0	0	28	2196	0	1	1	0
11934	6	1	1	0	0	28	2196	0	1	1	0
11954	6	1	1	0	0	28	2196	0	1	1	0
11969	6	1	1	0	0	28	2196	0	1	1	0
11989	6	1	1	0	0	28	2196	0	1	1	0
12024	6	1	1	0	0	28	2196	0	1	1	0
12025	6	1	1	0	0	28	2196	0	1	1	0
12040	6	1	1	0	0	28	2196	0	1	1	0
12060	6	1	1	0	0	28	2196	0	1	1	0
12075	6	1	1	0	0	28	2196	0	1	1	0
12095	6	1	1	0	0	28	2196	0	1	1	0
12096	6	1	1	0	0	28	2196	0	1	1	0
12110	6	1	1	0	0	28	2196	0	1	1	0
12130	6	1	1	0	0	28	2196	0	1	1	0
12131	6	1	1	0	0	28	2196	0	1	1	0
12166	6	1	1	0	0	28	2196	0	1	1	0
12167	6	1	1	0	0	28	2196	0	1	1	0
12187	6	1	1	0	0	28	2196	0	1	1	0
12188	6	1	1	0	0	28	2196	0	1	1	0
12203	6	1	1	0	0	28	2196	0	1	1	0
12244	6	1	1	0	0	28	2196	0	1	1	0
12245	6	1	1	0	0	28	2196	0	1	1	0
12259	6	1	1	0	0	28	2196	0	1	1	0
12280	6	1	1	0	0	28	2196	0	1	1	0
12301	6	1	1	0	0	28	2196	0	1	1	0
12323	6	1	1	0	0	28	2196	0	1	1	0
12344	6	1	1	0	0	28	2196	0	1	1	0
12392	6	1	1	0	0	28	2196	0	1	1	0
12418	6	1	1	0	0	28	2196	0	1	1	0
12419	6	1	1	0	0	28	2196	0	1	1	0
12420	6	1	1	0	0	28	2196	0	1	1	0
12455	6	1	1	0	0	28	2196	0	1	1	0
12475	6	1	1	0	0	28	2196	0	1	1	0
12476	6	1	1	0	0	28	2196	0	1	1	0
12490	6	1	1	0	0	28	2196	0	1	1	0
12510	6	1	1	0	0	28	2196	0	1	1	0
12511	6	1	1	0	0	28	2196	0	1	1	0
12545	6	1	1	0	0	28	2196	0	1	1	0
12560	6	1	1	0	0	28	2196	0	1	1	0
12566	6	1	1	0	0	28	2196	0	1	1	0
12580	6	1	1	0	0	28	2196	0	1	1	0
12644	6	1	1	0	0	28	2196	0	1	1	0
13600	7	1	1	0	0	28	2196	0	1	1	0
13620	7	1	1	0	0	28	2196	0	1	1	0
13700	7	1	1	0	0	28	2196	0	1	1	0
13800	7	1	1	0	0	28	2196	0	1	1	0
13815	7	1	1	0	0	28	2196	0	1	1	0
13915	7	1	1	0	0	28	2196	0	1	1	0
13935	7	1	1	0	0	28	2196	0	1	1	0
13970	7	1	1	0	0	28	2196	0	1	1	0
13971	7	1	1	0	0	28	2196	0	1	1	0
13986	7	1	1	0	0	28	2196	0	1	1	0
14026	7	1	1	0	0	28	2196	0	1	1	0
14046	7	1	1	0	0	28	2196	0	1	1	0
14261	8	1	1	0	0	28	2196	0	1	1	0
14262	8	1	1	0	0	28	2196	0	1	1	0
14263	8	1	1	0	0	28	2196	0	1	1	0
14277	8	1	1	0	0	28	2196	0	1	1	0
14297	8	1	1	0	0	28	2196	0	1	1	0
14298	8	1	1	0	0	28	2196	0	1	1	0
14312	8	1	1	0	0	28	2196	0	1	1	0
14332	8	1	1	0	0	28	2196	0	1	1	0
14333	8	1	1	0	0	28	2196	0	1	1	0
14347	8	1	1	0	0	28	2196	0	1	1	0
14367	8	1	1	0	0	28	2196	0	1	1	0
14368	8	1	1	0	0	28	2196	0	1	1	0
14382	8	1	1	0	0	28	2196	0	1	1	0
14402	8	1	1	0	0	28	2196	0	1	1	0
14403	8	1	1	0	0	28	2196	0	1	1	0
14417	8	1	1	0	0	28	2196	0	1	1	0
14437	8	1	1	0	0	28	2196	0	1	1	0
14438	8	1	1	0	0	28	2196	0	1	1	0
14452	8	1	1	0	0	28	2196	0	1	1	0
14472	8	1	1	0	0	28	2196	0	1	1	0
14473	8	1	1	0	0	28	2196	0	1	1	0
14487	8	1	1	0	0	28	2196	0	1	1	0
14528	8	1	1	0	0	28	2196	0	1	1	0
14543	8	1	1	0	0	28	2196	0	1	1	0
14549	8	1	1	0	0	28	2196	0	1	1	0
14563	8	1	1	0	0	28	2196	0	1	1	0
14571	8	1	1	0	0	28	2196	0	1	1	0
14583	8	1	1	0	0	28	2196	0	1	1	0
14591	8	1	1	0	0	28	2196	0	1	1	0
14592	8	1	1	0	0	28	2196	0	1	1	0
14611	8	1	1	0	0	28	2196	0	1	1	0
14626	8	1	1	0	0	28	2196	0	1	1	0
14631	8	1	1	0	0	28	2196	0	1	1	0
14632	8	1	1	0	0	28	2196	0	1	1	0
14646	8	1	1	0	0	28	2196	0	1	1	0
14647	8	1	1	0	0	28	2196	0	1	1	0
14666	8	1	1	0	0	28	2196	0	1	1	0
14667	8	1	1	0	0	28	2196	0	1	1	0
14681	8	1	1	0	0	28	2196	0	1	1	0
14701	8	1	1	0	0	28	2196	0	1	1	0
14702	8	1	1	0	0	28	2196	0	1	1	0
14703	8	1	1	0	0	28	2196	0	1	1	0
14716	8	1	1	0	0	28	2196	0	1	1	0
14736	8	1	1	0	0	28	2196	0	1	1	0
14737	8	1	1	0	0	28	2196	0	1	1	0
14738	8	1	1	0	0	28	2196	0	1	1	0
14751	8	1	1	0	0	28	2196	0	1	1	0
14771	8	1	1	0	0	28	2196	0	1	1	0
14772	8	1	1	0	0	28	2196	0	1	1	0
14773	8	1	1	0	0	28	2196	0	1	1	0
14786	8	1	1	0	0	28	2196	0	1	1	0
14806	8	1	1	0	0	28	2196	0	1	1	0
14828	8	1	1	0	0	28	2196	0	1	1	0
14830	8	1	1	0	0	28	2196	0	1	1	0
14841	8	1	1	0	0	28	2196	0	1	1	0
14850	8	1	1	0	0	28	2196	0	1	1	0
14851	8	1	1	0	0	28	2196	0	1	1	0
14861	8	1	1	0	0	28	2196	0	1	1	0
14862	8	1	1	0	0	28	2196	0	1	1	0
14867	8	1	1	0	0	28	2196	0	1	1	0
14880	8	1	1	0	0	28	2196	0	1	1	0
14885	8	1	1	0	0	28	2196	0	1	1	0
14886	8	1	1	0	0	28	2196	0	1	1	0
14897	8	1	1	0	0	28	2196	0	1	1	0
14898	8	1	1	0	0	28	2196	0	1	1	0
14900	8	1	1	0	0	28	2196	0	1	1	0
14918	8	1	1	0	0	28	2196	0	1	1	0
14919	8	1	1	0	0	28	2196	0	1	1	0
14923	8	1	1	0	0	28	2196	0	1	1	0
14925	8	1	1	0	0	28	2196	0	1	1	0
14933	8	1	1	0	0	28	2196	0	1	1	0
14953	8	1	1	0	0	28	2196	0	1	1	0
14954	8	1	1	0	0	28	2196	0	1	1	0
14955	8	1	1	0	0	28	2196	0	1	1	0
14968	8	1	1	0	0	28	2196	0	1	1	0
14988	8	1	1	0	0	28	2196	0	1	1	0
14989	8	1	1	0	0	28	2196	0	1	1	0
14990	8	1	1	0	0	28	2196	0	1	1	0
15003	8	1	1	0	0	28	2196	0	1	1	0
15023	8	1	1	0	0	28	2196	0	1	1	0
15024	8	1	1	0	0	28	2196	0	1	1	0
15025	8	1	1	0	0	28	2196	0	1	1	0
15038	8	1	1	0	0	28	2196	0	1	1	0
15058	8	1	1	0	0	28	2196	0	1	1	0
15059	8	1	1	0	0	28	2196	0	1	1	0
15060	8	1	1	0	0	28	2196	0	1	1	0
15061	8	1	1	0	0	28	2196	0	1	1	0
15073	8	1	1	0	0	28	2196	0	1	1	0
15094	8	1	1	0	0	28	2196	0	1	1	0
15095	8	1	1	0	0	28	2196	0	1	1	0
15096	8	1	1	0	0	28	2196	0	1	1	0
15116	8	1	1	0	0	28	2196	0	1	1	0
15117	8	1	1	0	0	28	2196	0	1	1	0
15118	8	1	1	0	0	28	2196	0	1	1	0
15119	8	1	1	0	0	28	2196	0	1	1	0
15132	8	1	1	0	0	28	2196	0	1	1	0
15151	8	1	1	0	0	28	2196	0	1	1	0
15152	8	1	1	0	0	28	2196	0	1	1	0
15153	8	1	1	0	0	28	2196	0	1	1	0
15154	8	1	1	0	0	28	2196	0	1	1	0
15166	8	1	1	0	0	28	2196	0	1	1	0
15186	8	1	1	0	0	28	2196	0	1	1	0
15187	8	1	1	0	0	28	2196	0	1	1	0
15188	8	1	1	0	0	28	2196	0	1	1	0
15189	8	1	1	0	0	28	2196	0	1	1	0
15201	8	1	1	0	0	28	2196	0	1	1	0
15221	8	1	1	0	0	28	2196	0	1	1	0
15222	8	1	1	0	0	28	2196	0	1	1	0
15223	8	1	1	0	0	28	2196	0	1	1	0
15224	8	1	1	0	0	28	2196	0	1	1	0
15238	8	1	1	0	0	28	2196	0	1	1	0
15259	8	1	1	0	0	28	2196	0	1	1	0
15281	8	1	1	0	0	28	2196	0	1	1	0
15284	8	1	1	0	0	28	2196	0	1	1	0
15329	8	1	1	0	0	28	2196	0	1	1	0
15336	8	1	1	0	0	28	2196	0	1	1	0
15356	8	1	1	0	0	28	2196	0	1	1	0
15357	8	1	1	0	0	28	2196	0	1	1	0
15364	8	1	1	0	0	28	2196	0	1	1	0
